TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AmountBin,AgeBin,Target
87.85,2362,1,7,1,49.0,1,63.0,1.0,3753.2400000000002,53,1,0,1
705.34,1700,1,42,2,59.0,0,123.99999999999999,1.0,5003.22,354,0,0,2
116.89,2171,1,8,2,71.0,2,226.0,1.0,4880.31,14,1,1,1
106.41,98,1,20,1,57.0,2,87.0,1.0,1310.38,38,1,0,0
584.41,12,1,19,0,23.0,3,41.0,1.0,4475.22,305,2,2,0
584.98,1064,0,6,1,55.0,2,121.0,1.0,6521.05,96,2,0,3
79.21,2216,1,7,1,56.0,2,140.0,1.0,1615.04,38,1,0,1
173.13,1857,0,1,2,20.0,3,288.0,1.0,1490.34,61,1,2,2
335.7,195,1,12,0,80.0,4,57.0,1.0,6601.44,228,2,1,0
422.81,2164,1,20,1,28.0,3,193.0,1.0,1929.2799999999997,245,2,2,1
135.43,1860,1,38,0,57.0,2,91.99999999999999,1.0,5315.83,154,1,0,2
584.88,2485,1,30,0,26.0,3,121.0,1.0,548.45,279,2,2,1
308.94,629,1,20,2,25.0,3,167.0,1.0,1931.6599999999999,84,2,2,3
295.93,340,1,4,1,36.0,0,117.0,1.0,1050.63,213,1,2,0
77.44,1162,1,42,1,58.0,2,268.0,1.0,1950.63,275,1,0,3
92.5,1780,0,39,2,40.0,1,70.0,1.0,6295.45,122,1,0,2
97.74,1631,0,20,2,41.0,1,137.0,1.0,4113.63,52,1,0,2
291.68,1440,1,8,0,21.0,3,90.0,1.0,1451.02,335,1,2,2
56.96,1169,1,0,0,22.0,3,135.0,1.0,1597.85,55,1,2,3
436.8,1201,1,39,2,27.0,3,91.99999999999999,1.0,1256.33,217,2,2,3
259.49,1056,1,2,2,72.0,2,292.0,1.0,7320.61,68,1,1,3
726.26,287,1,29,2,57.0,2,147.0,1.0,2150.38,26,0,0,0
568.68,765,1,15,0,72.0,2,101.0,1.0,2940.04,136,2,1,3
77.57,2361,1,1,2,49.0,4,225.0,1.0,12801.93,91,1,0,1
14.16,58,0,28,1,74.0,2,290.0,1.0,5399.76,237,1,1,0
61.330000000000005,1763,1,33,0,27.0,1,129.0,1.0,7537.400000000001,4,1,2,2
27.64,1058,1,27,2,54.0,1,22.999999999999996,1.0,7498.509999999999,119,1,0,3
3.85,706,1,38,0,29.0,0,32.0,1.0,10506.41,148,1,2,3
431.22,737,0,2,1,73.0,2,129.0,1.0,6505.98,67,2,1,3
178.55,2371,1,15,1,55.0,1,67.0,1.0,7568.400000000001,357,1,0,1
248.76,947,1,10,0,18.0,3,56.0,1.0,546.46,10,1,2,3
76.16,2188,1,37,0,23.0,3,99.0,1.0,1072.25,340,1,2,1
347.25,197,1,16,0,69.0,0,250.0,1.0,7273.55,98,2,1,0
325.98,1316,1,42,0,19.0,3,277.0,1.0,782.35,120,2,2,2
249.56000000000003,2162,1,27,1,76.0,2,246.0,1.0,4444.95,284,1,1,1
17.43,368,1,0,0,56.0,0,33.0,1.0,10658.88,133,1,0,0
198.01,752,0,2,1,26.0,3,40.0,1.0,250.93000000000004,226,1,2,3
585.58,1626,1,33,1,23.0,3,55.0,1.0,1729.02,173,2,2,2
434.67,2309,0,41,2,27.0,3,123.99999999999999,1.0,1298.13,226,2,2,1
510.7,1032,0,26,2,27.0,3,294.0,1.0,5828.48,94,2,2,3
331.98,1579,1,10,0,74.0,2,12.0,1.0,7600.99,183,2,1,2
199.54,1890,1,32,2,56.0,1,268.0,1.0,9603.73,265,1,0,1
212.97,2136,1,1,2,59.0,1,178.0,1.0,4180.4,258,1,0,1
270.56,325,1,30,2,23.0,3,139.0,1.0,1268.44,102,1,2,0
306.37,1184,1,7,0,26.0,1,120.0,1.0,9609.67,80,2,2,3
643.02,1836,0,11,0,38.0,0,85.0,1.0,11989.39,38,0,2,2
98.48,314,1,24,1,47.0,1,12.0,1.0,9538.92,305,1,0,0
889.01,1602,1,41,2,36.0,1,169.0,1.0,4826.88,299,0,2,2
537.86,1744,1,18,2,27.0,3,134.0,1.0,293.06,184,2,2,2
241.18,986,1,23,0,25.0,3,162.0,1.0,1445.53,33,1,2,3
130.54,645,1,1,0,64.0,0,94.0,1.0,11204.62,207,1,1,3
800.29,2288,0,36,1,20.0,3,84.00000000000001,1.0,693.4,318,0,2,1
8.81,925,1,9,2,57.0,0,165.0,1.0,13523.65,197,1,0,3
28.52,1003,1,11,0,20.0,3,163.0,1.0,662.51,125,1,2,3
431.31,779,0,1,2,23.0,3,99.0,1.0,342.73,186,2,2,3
885.33,1550,0,33,0,47.0,1,59.00000000000001,1.0,7764.159999999999,220,0,0,2
199.23,1625,1,40,0,29.0,1,53.99999999999999,1.0,9834.0,83,1,2,2
42.26,2014,1,33,0,44.0,0,171.0,1.0,268.77,192,1,0,1
166.06,1281,1,16,0,30.0,1,172.0,1.0,5397.68,41,1,2,2
357.72,1434,1,24,0,53.0,2,25.000000000000004,1.0,7659.500000000001,295,2,0,2
588.37,38,1,9,2,28.0,3,284.0,1.0,1926.0799999999997,76,2,2,0
72.82,2112,1,15,2,68.0,0,127.0,1.0,6911.62,26,1,1,1
162.36,2194,1,40,2,36.0,1,147.0,1.0,7527.040000000001,159,1,2,1
584.82,1948,0,26,2,43.0,0,109.0,1.0,12071.1,204,2,0,1
38.15,1861,0,28,2,72.0,2,129.0,1.0,1425.47,359,1,1,2
477.54,1534,0,37,0,23.0,3,52.00000000000001,1.0,1598.63,25,2,2,2
639.57,2376,1,30,1,60.0,0,43.0,1.0,11726.47,338,0,1,1
58.23,1360,1,31,2,28.0,3,34.0,1.0,9189.76,216,1,2,2
776.21,363,0,33,2,78.0,2,99.0,1.0,4895.87,15,0,1,0
188.61,2481,1,4,2,67.0,2,26.0,1.0,7167.57,0,1,1,1
675.37,2466,0,17,2,56.0,2,30.999999999999996,1.0,4704.91,287,0,0,1
94.82,556,0,8,1,67.0,2,56.0,1.0,1267.72,353,1,1,0
425.18,331,0,14,2,59.0,1,135.0,1.0,5790.55,302,2,0,0
50.28,209,1,28,1,60.0,1,65.0,1.0,5729.1,23,1,1,0
70.68,2197,1,12,2,25.0,3,105.0,1.0,1478.41,271,1,2,1
261.77,89,1,6,2,28.0,3,45.99999999999999,1.0,824.7099999999999,324,1,2,0
183.22,1858,1,25,0,27.0,3,63.0,1.0,1024.42,64,1,2,2
156.86,184,1,5,0,51.0,0,102.0,1.0,14453.35,244,1,0,0
120.67,2445,1,7,0,42.0,0,233.0,1.0,5374.54,344,1,0,1
308.62,1865,0,34,1,59.0,1,101.0,1.0,9148.08,24,2,0,2
506.81,2401,1,25,0,59.0,1,41.0,1.0,2757.23,97,2,0,1
328.39,2102,1,27,0,41.0,1,107.99999999999999,1.0,2523.83,333,2,0,1
796.3,559,1,2,1,67.0,2,64.0,1.0,1498.79,129,0,1,0
72.47,1954,1,4,2,29.0,0,72.0,1.0,1305.56,286,1,2,1
279.6,988,1,13,0,25.0,3,131.0,1.0,1910.9000000000003,30,1,2,3
304.2,1040,1,16,2,25.0,3,102.0,1.0,423.64,236,2,2,3
351.38,1174,1,27,1,64.0,2,21.000000000000004,1.0,7606.63,9,2,1,3
86.07,2184,1,9,1,31.0,0,22.999999999999996,1.0,842.5599999999998,355,1,2,1
604.5,1449,1,32,0,28.0,3,80.0,1.0,709.4199999999998,9,0,2,2
258.7,362,1,5,0,27.0,3,123.0,1.0,1358.37,13,1,2,0
11.46,203,0,2,1,75.0,2,64.0,1.0,7258.33,107,1,1,0
63.75999999999999,1180,1,35,0,69.0,2,100.00000000000001,1.0,4980.26,239,1,1,3
446.83,1175,0,24,1,55.0,2,143.0,1.0,1623.5,190,2,0,3
63.540000000000006,938,1,9,0,26.0,1,136.0,1.0,4401.78,68,1,2,3
81.11,1940,1,5,2,48.0,1,110.0,1.0,2051.37,83,1,0,1
170.96,2459,1,42,1,64.0,0,69.00000000000001,1.0,13374.89,30,1,1,1
48.51,66,1,2,1,22.0,3,69.00000000000001,1.0,3363.23,269,1,2,0
325.03,79,1,17,1,60.0,0,106.0,1.0,13521.76,225,2,1,0
125.83,971,1,20,3,57.0,2,138.0,1.0,6109.86,306,1,0,3
506.83,751,1,16,3,37.0,1,45.0,1.0,9975.79,68,2,2,3
738.94,1885,1,30,1,41.0,0,173.0,1.0,13856.18,148,0,0,1
180.36,979,0,28,2,33.0,1,55.0,1.0,9905.23,17,1,2,3
225.1,2349,1,4,0,28.0,3,35.0,1.0,1547.71,360,1,2,1
359.51,2270,1,5,3,79.0,2,157.0,1.0,7153.72,347,2,1,1
720.46,2317,1,40,1,54.0,2,44.0,1.0,3101.54,132,0,0,1
291.46,248,1,24,0,57.0,2,135.0,1.0,7142.53,220,1,0,0
98.24,676,1,23,2,28.0,3,148.0,1.0,580.66,155,1,2,3
100.48,323,0,25,1,18.0,3,104.0,1.0,6149.81,348,1,2,0
45.9,1223,1,8,1,56.0,1,264.0,1.0,5698.25,82,1,0,3
258.21,2237,1,35,2,39.0,0,225.0,1.0,9562.41,228,1,0,1
287.51,926,1,12,2,22.0,3,255.0,1.0,187.65,116,1,2,3
501.29999999999995,939,0,35,2,26.0,1,146.0,1.0,8520.08,104,2,2,3
26.1,319,1,23,0,27.0,3,32.0,1.0,1435.72,46,1,2,0
436.77,1816,1,17,0,20.0,3,176.0,1.0,825.69,168,2,2,2
292.38,870,2,3,0,68.0,0,224.0,1.0,5803.89,199,1,1,3
25.29,1370,1,24,2,50.0,4,125.0,1.0,5374.69,21,1,0,2
123.34999999999998,1474,0,3,2,31.0,0,10.0,1.0,6852.16,215,1,2,2
139.52,1776,1,32,1,23.0,3,30.999999999999996,1.0,1570.22,97,1,2,2
51.2,512,1,40,2,18.0,3,83.0,1.0,730.6,21,1,2,0
161.38,2100,0,7,2,24.0,3,101.0,1.0,3900.3399999999997,271,1,2,1
2.51,702,1,3,2,63.0,2,32.0,1.0,4891.56,298,1,1,3
22.62,848,1,41,0,64.0,0,102.0,1.0,7682.0,293,1,1,3
126.83000000000001,335,1,2,1,57.0,2,39.0,1.0,6100.98,248,1,0,0
46.6,1607,1,11,2,55.0,0,68.00000000000001,1.0,1562.9,0,1,0,2
243.8,21,1,37,1,57.0,0,48.0,1.0,13732.81,226,1,0,0
231.51,1590,0,28,1,60.0,2,96.0,1.0,5790.7,345,1,1,2
175.05,14,1,43,2,39.0,1,34.0,1.0,1447.35,106,1,0,0
762.74,801,1,20,0,64.0,0,244.0,1.0,207.1,16,0,1,3
34.03,927,1,20,1,57.0,1,37.99999999999999,1.0,3077.2,216,1,0,3
15.950000000000001,518,1,33,1,25.0,3,52.00000000000001,1.0,1983.0,315,1,2,0
101.51,566,0,40,2,46.0,1,199.0,1.0,3052.47,330,1,0,0
309.42,1959,1,14,1,27.0,1,42.00000000000001,1.0,8564.46,238,2,2,1
257.6,2377,0,13,2,59.0,2,293.0,1.0,7950.74,214,1,0,1
746.78,2227,0,43,1,21.0,3,64.0,1.0,1699.81,81,0,2,1
82.01,2436,0,34,1,23.0,3,156.0,1.0,287.46,51,1,2,1
476.99,70,1,36,2,23.0,3,187.0,1.0,1154.48,227,2,2,0
320.11,2485,1,12,1,23.0,3,130.0,1.0,4076.4799999999996,75,2,2,1
333.39,1685,1,30,0,68.0,0,35.0,1.0,10628.59,134,2,1,2
10.3,2321,1,14,0,47.0,1,197.0,1.0,7801.32,229,1,0,1
416.55,822,1,28,2,33.0,1,73.0,1.0,922.9599999999999,360,2,2,3
98.95,2468,1,23,1,75.0,2,73.0,1.0,5670.82,89,1,1,1
18.14,328,0,25,0,58.0,2,48.0,1.0,6020.85,284,1,0,0
215.13,32,1,5,2,46.0,1,114.0,1.0,3956.6899999999996,113,1,0,0
218.57,1922,0,22,1,62.0,0,102.0,1.0,13869.86,116,1,1,1
341.88,1088,1,2,0,43.0,1,89.0,1.0,4159.52,276,2,0,3
691.92,1250,1,4,2,19.0,3,61.00000000000001,1.0,1084.65,349,0,2,2
50.43,1246,1,38,1,32.0,0,51.00000000000001,1.0,9794.26,167,1,2,2
440.43,1769,1,7,1,78.0,2,22.999999999999996,1.0,5123.24,89,2,1,2
299.03,134,1,8,1,39.0,1,52.00000000000001,1.0,1381.28,219,1,0,0
1.98,2440,1,39,0,66.0,0,170.0,1.0,11619.1,263,1,1,1
173.45,2423,1,30,0,31.0,1,161.0,1.0,9077.62,48,1,2,1
438.76,280,1,35,1,22.0,3,73.0,1.0,1824.19,289,2,2,0
519.62,2205,0,42,2,71.0,2,40.0,1.0,4159.33,14,2,1,1
738.68,465,1,6,2,50.0,0,123.99999999999999,1.0,14352.33,316,0,0,0
151.14,994,1,22,2,64.0,2,37.99999999999999,1.0,2156.54,316,1,1,3
75.77,1438,1,5,1,51.0,1,148.0,1.0,8361.7,204,1,0,2
444.52,641,1,21,2,27.0,1,17.0,1.0,5424.6,35,2,2,3
5.29,477,1,16,2,52.0,0,276.0,1.0,11263.89,171,1,0,0
97.63,862,0,25,2,48.0,0,127.0,1.0,12467.31,286,1,0,3
256.95,808,1,36,1,26.0,1,71.0,1.0,2531.24,107,1,2,3
734.86,2327,0,4,1,48.0,1,290.0,1.0,6242.03,146,0,0,1
84.28,1069,1,22,1,39.0,0,142.0,1.0,13586.06,77,1,0,3
202.49,2457,0,41,0,48.0,1,69.00000000000001,1.0,7447.099999999999,125,1,0,1
154.99,1586,1,23,1,25.0,3,53.00000000000001,1.0,1419.31,103,1,2,2
481.53,1698,1,1,1,58.0,2,277.0,1.0,6142.54,330,2,0,2
172.92,1584,1,24,2,20.0,3,212.0,1.0,416.37,111,1,2,2
275.59,1887,0,30,1,53.0,2,238.0,1.0,6313.22,229,1,0,1
207.2,2474,1,8,2,60.0,1,133.0,1.0,8092.9400000000005,0,1,1,1
136.82,1572,1,6,1,31.0,1,14.0,1.0,6229.13,100,1,2,2
26.3,2356,1,41,0,32.0,0,33.0,1.0,7473.73,185,1,2,1
319.5,1052,0,41,1,29.0,1,69.00000000000001,1.0,2366.3,261,2,2,3
182.42,562,1,18,1,51.0,2,137.0,1.0,3051.29,257,1,0,0
716.62,661,1,1,0,44.0,0,241.0,1.0,6987.4,222,0,0,3
222.96,569,0,14,0,65.0,0,150.0,1.0,7370.41,357,1,1,0
79.77,149,1,37,0,68.0,2,167.0,1.0,5010.31,141,1,1,0
592.24,1927,1,40,0,52.0,0,140.0,1.0,9817.05,57,2,0,1
200.19,1307,0,35,1,52.0,2,107.99999999999999,1.0,4389.96,353,1,0,2
297.5,585,0,18,1,73.0,2,80.0,1.0,6768.14,86,1,1,0
345.86,2174,2,29,0,51.0,2,145.0,1.0,1504.64,183,2,0,1
343.88,2340,1,26,2,63.0,2,97.0,1.0,6486.18,337,2,1,1
16.52,31,0,4,2,25.0,3,135.0,1.0,835.5299999999999,65,1,2,0
162.1,2314,1,25,1,41.0,1,151.0,1.0,8576.65,106,1,0,1
36.12,2260,1,15,2,22.0,3,234.0,1.0,1593.03,108,1,2,1
354.91,2380,1,4,0,74.0,2,191.0,1.0,3872.5500000000006,165,2,1,1
38.41,679,1,10,0,40.0,0,117.0,1.0,9129.68,64,1,0,3
53.52,611,1,36,1,49.0,1,55.0,1.0,2227.49,133,1,0,0
13.3,1024,1,35,0,23.0,3,63.0,1.0,213.0,174,1,2,3
189.65,1784,1,5,0,21.0,3,60.00000000000001,1.0,8457.09,277,1,2,2
255.32,1701,1,3,0,80.0,2,26.999999999999996,1.0,6290.62,66,1,1,2
230.51,326,0,22,1,51.0,1,56.0,1.0,9522.37,265,1,0,0
237.74,1077,1,40,0,61.0,0,151.99999999999997,1.0,11795.12,243,1,1,3
512.76,681,1,14,0,52.0,0,26.0,1.0,5121.36,43,2,0,3
151.37,634,1,3,0,54.0,1,53.00000000000001,1.0,8356.08,138,1,0,3
85.01,156,0,32,0,25.0,3,157.0,1.0,1299.4,155,1,2,0
444.47,96,1,38,2,57.0,2,61.00000000000001,1.0,6062.94,258,2,0,0
55.98,1787,0,18,1,24.0,3,87.0,1.0,7047.04,340,1,2,2
54.91,272,0,8,0,41.0,1,275.0,1.0,7927.2699999999995,62,1,0,0
393.74,2299,1,5,2,26.0,3,90.0,1.0,1769.06,29,2,2,1
58.94,2485,1,24,2,30.0,1,26.0,1.0,4575.98,135,1,2,1
515.57,15,1,8,0,27.0,1,56.0,1.0,9269.67,31,2,2,0
332.15,1934,1,9,0,59.0,0,105.0,1.0,9749.46,53,2,0,1
177.94,1801,1,25,2,19.0,3,173.0,1.0,123.23999999999998,305,1,2,2
68.68,1725,1,34,3,49.0,1,141.0,1.0,4718.51,4,1,0,2
240.03,406,1,1,2,33.0,1,30.999999999999996,1.0,7807.73,198,1,2,0
168.34,1183,1,31,0,64.0,2,240.0,1.0,7483.01,286,1,1,3
474.77,1862,1,4,2,46.0,1,284.0,1.0,8494.53,1,2,0,2
451.7,425,1,6,2,29.0,1,103.0,1.0,8994.67,267,2,2,0
243.84999999999997,2402,1,29,1,39.0,1,43.0,1.0,4576.78,150,1,0,1
5.76,1588,1,15,1,38.0,4,164.0,1.0,5859.79,178,1,2,2
435.08,1326,1,37,2,55.0,1,78.0,1.0,2103.41,291,2,0,2
127.78,760,1,24,0,20.0,3,170.0,1.0,1046.66,243,1,2,3
23.14,2143,0,23,2,47.0,0,93.0,1.0,10536.54,178,1,0,1
545.87,8,1,24,1,27.0,1,41.0,1.0,4860.01,201,2,2,0
21.21,2286,1,26,2,55.0,1,37.0,1.0,9575.42,55,1,0,1
423.53,1463,0,18,1,50.0,0,81.0,1.0,5453.4,60,2,0,2
142.1,1048,0,37,2,18.0,4,109.0,1.0,1545.64,332,1,2,3
114.15,351,1,1,0,19.0,3,52.00000000000001,1.0,1612.4,135,1,2,0
275.98,2370,0,42,2,72.0,2,67.0,1.0,6151.05,53,1,1,1
590.68,1791,1,42,1,27.0,3,22.999999999999996,1.0,852.1999999999999,172,2,2,2
152.42,1987,1,38,0,42.0,0,176.0,1.0,9141.79,354,1,0,1
395.77,393,0,12,1,43.0,0,118.0,1.0,6425.99,114,2,0,0
615.16,229,1,4,2,26.0,3,140.0,1.0,214.61,14,0,2,0
207.82,412,0,19,2,19.0,3,30.0,1.0,229.02,39,1,2,0
220.52,1030,1,39,0,57.0,2,151.99999999999997,1.0,1793.09,56,1,0,3
281.47,1522,1,30,0,34.0,1,142.0,1.0,4437.48,289,1,2,2
57.91,2250,0,34,1,58.0,1,97.0,1.0,3641.06,40,1,0,1
30.48,2290,0,39,1,32.0,0,78.0,1.0,11481.85,75,1,2,1
424.47,386,1,28,2,22.0,3,116.00000000000001,1.0,5491.55,140,2,2,0
228.4,34,1,29,0,67.0,0,116.00000000000001,1.0,9598.43,193,1,1,0
67.17,1214,1,39,2,63.0,0,48.0,1.0,14410.44,152,1,1,3
284.89,2385,1,1,2,53.0,0,115.0,1.0,9738.6,28,1,0,1
118.69,294,1,29,2,33.0,0,296.0,1.0,749.3399999999999,217,1,2,0
221.33,1961,1,21,0,27.0,3,276.0,1.0,1185.43,208,1,2,1
252.31,599,0,39,0,26.0,3,172.0,1.0,1584.6,343,1,2,0
58.85,875,0,25,2,71.0,2,115.0,1.0,1789.8,11,1,1,3
194.68,2485,1,22,2,32.0,0,165.0,1.0,14494.18,330,1,2,1
433.53,1969,1,30,1,38.0,0,231.0,1.0,6368.32,165,2,2,1
178.26,1931,1,28,0,59.0,2,59.00000000000001,1.0,1137.13,148,1,0,1
237.0,266,1,40,2,49.0,0,115.0,1.0,14021.4,110,1,0,0
347.63,2360,0,6,2,25.0,3,272.0,1.0,1400.04,136,2,2,1
517.68,646,1,29,0,31.0,0,24.0,1.0,11305.81,103,2,2,3
36.25,2244,1,40,1,52.0,0,75.99999999999999,1.0,193.06,226,1,0,1
46.53,1147,1,37,0,42.0,1,34.0,1.0,4468.12,59,1,0,3
207.47,1838,1,24,0,53.0,0,12.0,1.0,1688.9,38,1,0,2
199.7,639,1,16,0,43.0,1,285.0,1.0,7574.449999999999,155,1,0,3
307.89,1248,0,26,2,62.0,2,90.0,1.0,2637.55,310,2,1,2
20.06,725,1,22,0,27.0,3,144.0,1.0,445.21,218,1,2,3
236.57,1623,1,34,0,79.0,2,112.0,1.0,3488.77,8,1,1,2
0.32,1413,1,4,0,39.0,1,136.0,1.0,7158.58,214,1,0,2
14.28,1717,1,31,0,23.0,3,81.0,1.0,1597.51,60,1,2,2
232.35,860,0,1,1,33.0,1,153.0,1.0,4186.25,119,1,2,3
317.53,384,1,24,2,44.0,1,104.0,1.0,6237.68,16,2,0,0
74.67,878,1,16,0,43.0,1,283.0,1.0,3449.35,277,1,0,3
65.01,2006,0,2,2,29.0,0,67.0,1.0,10235.19,183,1,2,1
0.45,1361,1,18,1,34.0,1,172.0,1.0,8670.23,226,1,2,2
364.13,213,1,13,0,63.0,0,61.00000000000001,1.0,8198.0,240,2,1,0
222.66,1185,1,11,2,39.0,0,88.0,1.0,14466.38,266,1,0,3
638.24,481,1,31,1,48.0,1,64.0,1.0,5695.78,325,0,0,0
241.21,1785,1,29,0,31.0,1,107.99999999999999,1.0,1220.86,173,1,2,2
171.16,1818,1,27,2,51.0,2,42.00000000000001,1.0,6126.5,278,1,0,2
37.65,1796,0,38,2,27.0,3,109.0,1.0,411.78,278,1,2,2
25.77,1831,1,22,2,68.0,2,18.0,1.0,4331.54,17,1,1,2
789.8,1245,1,17,0,40.0,0,94.0,1.0,13948.09,69,0,0,2
806.97,468,1,39,2,25.0,3,11.0,1.0,102.2,150,0,2,0
364.81,2485,1,5,2,25.0,3,53.00000000000001,1.0,1145.23,56,2,2,1
490.82,998,1,18,0,26.0,1,114.0,1.0,8704.27,198,2,2,3
311.28,921,1,1,1,49.0,0,198.0,1.0,135.96,170,2,0,3
85.03,668,1,36,0,51.0,2,48.0,1.0,4597.57,36,1,0,3
307.75,689,1,11,1,64.0,0,63.0,1.0,1061.58,220,2,1,3
333.67,1233,1,13,2,36.0,1,68.00000000000001,1.0,9238.08,141,2,2,3
372.08,454,1,15,1,66.0,0,63.0,1.0,13330.74,351,2,1,0
502.9,1736,0,14,2,26.0,3,141.0,1.0,341.24,137,2,2,2
103.81,1810,1,28,0,36.0,0,34.0,1.0,7044.63,330,1,2,2
69.43,237,1,19,0,30.0,1,162.0,1.0,9281.85,128,1,2,0
110.4,1768,0,36,0,56.0,0,61.99999999999999,1.0,8639.36,130,1,0,2
275.65,1490,0,1,1,28.0,1,14.0,1.0,4957.57,360,1,2,2
251.8,622,1,23,0,62.0,0,102.0,1.0,11796.66,232,1,1,3
334.07,1476,1,27,1,59.0,1,200.00000000000003,1.0,7306.79,245,2,0,2
52.44,1660,1,33,2,27.0,3,87.0,1.0,3157.75,188,1,2,2
141.37,1322,1,10,2,46.0,1,77.0,1.0,1019.7699999999999,317,1,0,2
211.7,2125,0,6,2,50.0,0,205.0,1.0,12272.78,45,1,0,1
308.23,705,1,19,0,60.0,2,22.999999999999996,1.0,4150.63,311,2,1,3
111.41,2454,1,6,1,21.0,3,181.0,1.0,1204.11,260,1,2,1
675.49,519,1,5,0,61.0,2,159.0,1.0,1892.9999999999998,263,0,1,0
29.72,1311,1,35,0,26.0,3,37.99999999999999,1.0,1059.62,360,1,2,2
301.73,2485,1,40,2,67.0,0,163.0,1.0,990.7399999999999,47,2,1,1
294.61,1822,1,29,1,60.0,2,74.0,1.0,7375.59,70,1,1,2
106.43,713,0,31,0,52.0,1,164.0,1.0,9403.12,252,1,0,3
381.52,2175,1,39,2,36.0,0,79.0,1.0,5798.92,283,2,2,1
5.66,2302,1,14,1,40.0,1,33.0,1.0,5434.64,319,1,0,1
209.09,2094,1,41,0,48.0,0,203.0,1.0,9100.81,8,1,0,1
521.81,2151,1,41,0,47.0,1,34.0,1.0,4750.96,64,2,0,1
588.36,48,1,5,2,33.0,1,134.0,1.0,8434.99,239,2,2,0
146.67,2042,1,0,2,20.0,3,273.0,1.0,1569.75,282,1,2,1
57.34,1982,1,1,2,27.0,3,81.0,1.0,1100.64,239,1,2,1
294.77,1889,1,30,2,77.0,2,101.0,1.0,2272.17,219,1,1,1
881.32,1614,2,12,2,31.0,1,59.00000000000001,1.0,2287.93,29,0,2,2
162.59,359,1,16,1,64.0,2,18.999999999999996,1.0,7104.83,143,1,1,0
56.15,2462,1,26,1,31.0,0,77.0,1.0,13265.92,160,1,2,1
524.55,1743,1,12,0,39.0,0,175.0,1.0,8292.75,37,2,0,2
535.4,861,1,36,1,23.0,3,110.0,1.0,651.8399999999999,147,2,2,3
56.84,1495,1,33,0,45.0,1,185.0,1.0,7977.78,210,1,0,2
135.94,124,1,15,1,71.0,2,258.0,1.0,4710.21,219,1,1,0
47.1,1209,0,42,1,42.0,0,178.0,1.0,6308.07,197,1,0,3
124.05,2010,0,0,1,61.0,0,220.0,1.0,7009.54,345,1,1,1
802.89,1596,1,6,0,19.0,3,175.0,1.0,1973.63,293,0,2,2
193.16,649,1,5,0,64.0,2,109.0,1.0,2304.56,50,1,1,3
541.52,1187,0,16,1,48.0,1,161.0,1.0,6087.24,133,2,0,3
20.17,10,1,35,0,77.0,2,86.0,1.0,3869.3699999999994,136,1,1,0
35.98,1513,0,26,1,40.0,0,133.0,1.0,11147.34,36,1,0,2
273.24,2355,1,14,1,51.0,2,173.0,1.0,2202.21,222,1,0,1
663.45,2357,1,0,0,67.0,2,147.0,1.0,5897.29,316,0,1,1
343.86,279,1,5,1,57.0,1,70.0,1.0,3278.65,205,2,0,0
75.43,1482,1,14,0,77.0,2,266.0,1.0,1441.86,295,1,1,2
414.64,626,2,23,1,32.0,0,74.0,1.0,7253.22,174,2,2,3
86.79,144,1,13,1,33.0,0,166.0,1.0,8795.37,85,1,2,0
14.1,2433,1,21,1,45.0,1,73.0,1.0,6949.21,113,1,0,1
63.330000000000005,2449,0,21,1,23.0,3,123.99999999999999,1.0,792.33,338,1,2,1
606.27,1145,1,21,1,29.0,0,42.00000000000001,1.0,9668.78,190,0,2,3
4.47,1484,1,3,1,27.0,3,132.0,1.0,1381.75,241,1,2,2
289.01,1580,1,24,2,66.0,2,96.0,1.0,4226.26,109,1,1,2
338.69,1999,1,41,1,18.0,3,169.0,1.0,1137.89,9,2,2,1
97.73,975,1,34,1,69.0,0,156.0,1.0,7885.209999999999,124,1,1,3
27.61,483,0,13,0,54.0,2,26.0,1.0,3679.64,173,1,0,0
284.17,946,1,22,0,51.0,2,189.0,1.0,3479.56,102,1,0,3
76.21,73,1,20,1,22.0,3,69.00000000000001,1.0,664.9299999999998,260,1,2,0
584.51,1570,1,10,0,74.0,2,75.99999999999999,1.0,3254.56,146,2,1,2
432.18,902,1,19,1,18.0,3,162.0,1.0,678.8299999999999,127,2,2,3
134.55,1870,1,38,2,59.0,0,165.0,1.0,14852.42,122,1,0,2
61.66,265,1,34,0,26.0,3,86.0,1.0,5705.4,25,1,2,0
12.35,244,1,14,1,25.0,3,22.0,1.0,1846.85,288,1,2,0
213.25,372,1,37,1,25.0,3,63.0,1.0,677.7899999999998,100,1,2,0
34.93,1915,1,8,1,31.0,1,72.0,1.0,2810.37,288,1,2,1
335.68,2081,1,40,2,24.0,3,142.0,1.0,1188.95,296,2,2,1
423.96,199,1,36,0,43.0,0,75.0,1.0,8374.38,138,2,0,0
220.82,2463,1,21,1,42.0,1,30.999999999999996,1.0,4298.13,121,1,0,1
717.36,13,0,43,2,22.0,3,138.0,1.0,514.88,196,0,2,0
406.12,1407,1,15,0,42.0,0,106.0,1.0,10501.53,305,2,0,2
427.83,851,1,31,0,47.0,1,29.000000000000004,1.0,3293.06,206,2,0,3
416.62,460,0,3,2,26.0,3,67.0,1.0,9700.9,299,2,2,0
21.9,669,1,31,0,28.0,3,30.0,1.0,1052.27,291,1,2,3
